10,0.000002
20,0.000004
30,0.000012
40,0.000021
50,0.000036
60,0.000055
70,0.000109
80,0.000113
90,0.000166
100,0.000197
110,0.000212
120,0.000230
130,0.000285
140,0.000364
150,0.000431
160,0.000409
170,0.000458
180,0.000534
190,0.000631
200,0.000713
210,0.000825
220,0.000975
230,0.001087
240,0.001229
250,0.001539
260,0.001674
270,0.001758
280,0.001951
290,0.002394
300,0.002409
310,0.002841
320,0.002953
330,0.003288
340,0.003568
350,0.003894
360,0.004184
370,0.004586
380,0.004923
390,0.005393
400,0.005689
410,0.006124
420,0.006796
430,0.007169
440,0.007465
450,0.008398
460,0.008883
470,0.009522
480,0.009449
490,0.009956
500,0.010802
510,0.011376
520,0.012830
530,0.012553
540,0.013572
550,0.014744
560,0.014666
570,0.016082
580,0.016686
590,0.018244
600,0.021158
610,0.019306
620,0.024165
630,0.079700
640,0.023514
650,0.031829
660,0.025053
670,0.025563
680,0.026951
690,0.028130
700,0.031521
710,0.032714
720,0.031708
730,0.033140
740,0.038592
750,0.040738
760,0.041073
770,0.044772
780,0.045186
790,0.059877
800,0.075562
810,0.051760
820,0.053291
830,0.057463
840,0.059946
850,0.059942
860,0.068173
870,0.059274
880,0.061761
890,0.069490
900,0.072286
910,0.071790
920,0.083649
930,0.112834
940,0.090015
950,0.089535
960,0.093979
970,0.164981
980,0.105056
990,0.105134
1000,0.117757
1010,0.183259
1020,0.125774
1030,0.131973
1040,0.135012
1050,0.150888
1060,0.154618
1070,0.168050
1080,0.173428
1090,0.177572
1100,0.191199
1110,0.195151
1120,0.267704
1130,0.212154
1140,0.229288
1150,0.249250
1160,0.246242
1170,0.257259
1180,0.266663
1190,0.271071
1200,0.337212
