10,0.000000
20,0.000003
30,0.000013
40,0.000028
50,0.000062
60,0.000073
70,0.000171
80,0.000215
90,0.000339
100,0.000330
110,0.000466
120,0.000571
130,0.000794
140,0.000949
150,0.001309
160,0.001392
170,0.001674
180,0.002245
190,0.002461
200,0.002793
210,0.003972
220,0.004294
230,0.004168
240,0.004954
250,0.006297
260,0.006575
270,0.007112
280,0.008975
290,0.010932
300,0.011789
310,0.010647
320,0.011541
330,0.012726
340,0.014038
350,0.015814
360,0.016340
370,0.018422
380,0.019298
390,0.020970
400,0.023072
410,0.024549
420,0.026326
430,0.028052
440,0.029608
450,0.031895
460,0.033629
470,0.043388
480,0.040025
490,0.041877
500,0.044071
510,0.046187
520,0.049225
530,0.051940
540,0.055032
550,0.061120
560,0.063881
570,0.071338
580,0.071727
590,0.074901
600,0.085758
610,0.084453
620,0.098169
630,0.105061
640,0.104093
650,0.106610
660,0.101396
670,0.120291
680,0.121371
690,0.117610
700,0.119820
710,0.130757
720,0.133429
730,0.157937
740,0.176133
750,0.148974
760,0.156909
770,0.164709
780,0.165398
790,0.173099
800,0.194186
810,0.199201
820,0.195084
830,0.201512
840,0.214406
850,0.232534
860,0.226845
870,0.237949
880,0.254001
890,0.261742
900,0.284386
910,0.275183
920,0.301546
930,0.294397
940,0.306770
950,0.319784
960,0.326878
970,0.341153
980,0.362370
990,0.356308
1000,0.390482
1010,0.387712
1020,0.445116
1030,0.435172
1040,0.437267
1050,0.449797
1060,0.453450
1070,0.478806
1080,0.484164
1090,0.493610
1100,0.714960
1110,0.608863
1120,0.536353
1130,0.549393
1140,0.599431
1150,0.589796
1160,0.601896
1170,0.627684
1180,0.650921
1190,0.657654
1200,0.677236
