10,0.000002
20,0.000009
30,0.000024
40,0.000026
50,0.000042
60,0.000069
70,0.000115
80,0.000136
90,0.000163
100,0.000313
110,0.000300
120,0.000372
130,0.000469
140,0.000602
150,0.000708
160,0.000856
170,0.001197
180,0.001221
190,0.001424
200,0.001666
210,0.001923
220,0.002407
230,0.002682
240,0.003027
250,0.003409
260,0.003786
270,0.004303
280,0.004902
290,0.005265
300,0.006959
310,0.006309
320,0.006932
330,0.007539
340,0.008304
350,0.008937
360,0.009866
370,0.010567
380,0.011357
390,0.012216
400,0.013236
410,0.014183
420,0.015280
430,0.016513
440,0.017438
450,0.018808
460,0.020065
470,0.022043
480,0.027412
490,0.024591
500,0.025996
510,0.027658
520,0.028920
530,0.032885
540,0.037011
550,0.036801
560,0.037646
570,0.044128
580,0.041805
590,0.052067
600,0.057177
610,0.052915
620,0.050510
630,0.059724
640,0.060746
650,0.060023
660,0.069043
670,0.069065
680,0.072542
690,0.073261
700,0.080326
710,0.088421
720,0.083444
730,0.087597
740,0.084300
750,0.087387
760,0.090988
770,0.095464
780,0.107164
790,0.103447
800,0.109492
810,0.111863
820,0.173615
830,0.127730
840,0.124100
850,0.169963
860,0.147113
870,0.187313
880,0.170185
890,0.173402
900,0.193703
910,0.187775
920,0.193250
930,0.212666
940,0.305286
950,0.258256
960,0.225945
970,0.254404
980,0.216087
990,0.301052
1000,0.232605
1010,0.316622
1020,0.254068
1030,0.282187
1040,0.294384
1050,0.278913
1060,0.325314
1070,0.299009
1080,0.345635
1090,0.348956
1100,0.336991
1110,0.354257
1120,0.358448
1130,0.362848
1140,0.435019
1150,0.386028
1160,0.404744
1170,0.416742
1180,0.429092
1190,0.485667
1200,0.456078
