10,0.000002
20,0.000007
30,0.000021
40,0.000049
50,0.000107
60,0.000194
70,0.000285
80,0.000677
90,0.000877
100,0.000820
110,0.000988
120,0.001464
130,0.001634
140,0.002233
150,0.002474
160,0.003056
170,0.003805
180,0.004274
190,0.006343
200,0.005874
210,0.007060
220,0.008225
230,0.009151
240,0.010405
250,0.011911
260,0.013237
270,0.014859
280,0.016564
290,0.018153
300,0.020096
310,0.022084
320,0.024560
330,0.026861
340,0.028919
350,0.032633
360,0.034643
370,0.038182
380,0.040664
390,0.047581
400,0.049207
410,0.054345
420,0.058206
430,0.059805
440,0.062767
450,0.069489
460,0.074646
470,0.078402
480,0.093247
490,0.091474
500,0.096518
510,0.104161
520,0.113854
530,0.122420
540,0.123465
550,0.126413
560,0.138809
570,0.139722
580,0.162221
590,0.154989
600,0.160461
610,0.175505
620,0.216176
630,0.187179
640,0.196757
650,0.205668
660,0.216251
670,0.225259
680,0.244065
690,0.247690
700,0.261116
710,0.268146
720,0.290389
730,0.291887
740,0.303933
750,0.317094
760,0.337612
770,0.347756
780,0.357871
790,0.370345
800,0.384159
810,0.412033
820,0.428079
830,0.433703
840,0.446856
850,0.464151
860,0.501714
870,0.499037
880,0.520972
890,0.533216
900,0.579239
910,0.572288
920,0.597858
930,0.623616
940,0.642944
950,0.657354
960,0.687735
970,0.717534
980,0.724015
990,0.760221
1000,0.783786
1010,0.802348
1020,0.826595
1030,0.847613
1040,0.880122
1050,0.899555
1060,0.945017
1070,0.961117
1080,0.992881
1090,1.043945
1100,1.053023
1110,1.089326
1120,1.101638
1130,1.140018
1140,1.164413
1150,1.365392
1160,1.334643
1170,1.359802
1180,1.348905
1190,1.345674
1200,1.362043
