10,0.000001
20,0.000007
30,0.000019
40,0.000044
50,0.000083
60,0.000142
70,0.000414
80,0.000470
90,0.000583
100,0.000641
110,0.001294
120,0.001620
130,0.001529
140,0.001845
150,0.002269
160,0.002881
170,0.003291
180,0.003919
190,0.004730
200,0.005352
210,0.006230
220,0.007124
230,0.008480
240,0.009347
250,0.010571
260,0.011798
270,0.013524
280,0.014706
290,0.016353
300,0.018000
310,0.019769
320,0.021421
330,0.023968
340,0.026094
350,0.030192
360,0.031093
370,0.034226
380,0.039368
390,0.042120
400,0.064905
410,0.065271
420,0.050169
430,0.057458
440,0.057649
450,0.062537
460,0.066252
470,0.070268
480,0.076872
490,0.081444
500,0.086393
510,0.092621
520,0.098734
530,0.110192
540,0.111272
550,0.114091
560,0.120130
570,0.123053
580,0.128472
590,0.142142
600,0.144635
610,0.173059
620,0.168717
630,0.176283
640,0.249654
650,0.347681
660,0.247254
670,0.211490
680,0.223449
690,0.232073
700,0.257900
710,0.252591
720,0.263257
730,0.284895
740,0.283632
750,0.292149
760,0.305844
770,0.331794
780,0.361718
790,0.354173
800,0.358563
810,0.363316
820,0.389320
830,0.491302
840,0.432901
850,0.456183
860,0.495182
870,0.448466
880,0.477445
890,0.487663
900,0.491164
910,0.509294
920,0.625720
930,0.547302
940,0.564012
950,0.580452
960,0.620108
970,0.624170
980,0.685225
990,0.727850
1000,0.705514
1010,0.712636
1020,0.735273
1030,0.752810
1040,0.783225
1050,0.797723
1060,0.822677
1070,0.848825
1080,0.876278
1090,0.910582
1100,0.931371
1110,0.955767
1120,0.992054
1130,1.013837
1140,1.040027
1150,1.062710
1160,1.125977
1170,1.130579
1180,1.161784
1190,1.265136
1200,1.309297
