10,0.016622
20,0.160312
30,0.417738
40,0.377117
50,0.767056
60,1.137520
70,1.307543
80,1.414728
90,1.520300
100,1.582895
110,1.638039
120,1.688466
130,1.681518
140,1.721391
150,1.739491
160,1.724518
170,1.723496
180,1.776856
190,1.762610
200,1.760537
210,1.778524
220,1.799651
230,1.760637
240,1.823573
250,1.799892
260,1.817311
270,1.802659
280,1.825797
290,1.844544
300,1.876759
310,1.891595
320,1.481784
330,1.449839
340,1.747181
350,1.840487
360,1.853526
370,1.805527
380,1.878522
390,1.885984
400,1.941491
410,1.931001
420,1.943310
430,1.935267
440,1.854634
450,1.863647
460,1.180804
470,1.501658
480,1.890171
490,1.933309
500,1.924647
510,1.889095
520,1.962417
530,1.969375
540,1.848008
550,1.936321
560,1.945399
570,1.895573
580,1.939335
590,1.933969
600,1.929458
610,1.765858
620,1.958762
630,1.986962
640,1.936153
650,1.992634
660,1.940719
670,1.963243
680,1.917912
690,1.946489
700,1.961121
710,1.947410
720,1.859071
730,1.930739
740,1.940098
750,1.976342
760,1.966911
770,1.904533
780,1.895628
790,1.940634
800,1.927499
810,1.946482
820,1.951621
830,1.955638
840,1.794387
850,1.905871
860,1.936535
870,1.851247
880,1.918600
890,1.915712
900,1.883808
910,1.903429
920,1.767292
930,1.899736
940,1.817945
950,1.638622
960,1.788843
970,1.875862
980,1.789140
990,1.858459
1000,1.779472
1010,1.762674
1020,1.839200
1030,1.822140
1040,1.791963
1050,1.769441
1060,1.763745
1070,1.799752
1080,1.718589
1090,1.746761
1100,1.791717
1110,1.787596
1120,1.763330
1130,1.750842
1140,1.519257
1150,1.771639
1160,1.701260
1170,1.763932
1180,1.748667
1190,1.562754
1200,1.753420
