10,0.016622
20,0.106875
30,0.373298
40,0.581389
50,0.713696
60,0.803333
70,0.847210
80,0.880521
90,0.897458
100,0.853742
110,0.897419
120,0.922466
130,0.907852
140,0.891917
150,0.868733
160,0.913560
170,0.912893
180,0.916829
190,0.917893
200,0.908722
210,0.921359
220,0.904312
230,0.913542
240,0.921758
250,0.925036
260,0.917504
270,0.915647
280,0.915762
290,0.926382
300,0.943855
310,0.950015
320,0.948682
330,0.946898
340,0.941206
350,0.951432
360,0.940324
370,0.942240
380,0.941999
390,0.902107
400,0.890356
410,0.909425
420,0.910974
430,0.899117
440,0.923616
450,0.934062
460,0.931445
470,0.913903
480,0.883462
490,0.891222
500,0.846662
510,0.911816
520,0.914176
530,0.891300
540,0.885704
550,0.870393
560,0.924930
570,0.926534
580,0.953182
590,0.924597
600,0.940073
610,0.945400
620,0.843538
630,0.837367
640,0.858989
650,0.906352
660,0.943070
670,0.929846
680,0.941773
690,0.931799
700,0.941292
710,0.928351
720,0.932398
730,0.918095
740,0.905826
750,0.902829
760,0.935420
770,0.932996
780,0.934268
790,0.932989
800,0.898638
810,0.931134
820,0.937046
830,0.926801
840,0.936581
850,0.861298
860,0.927616
870,0.925876
880,0.925247
890,0.896942
900,0.919987
910,0.917653
920,0.922954
930,0.864343
940,0.910881
950,0.914757
960,0.898554
970,0.915445
980,0.903194
990,0.858737
1000,0.911311
1010,0.903072
1020,0.892177
1030,0.903457
1040,0.868160
1050,0.743083
1060,0.889831
1070,0.894442
1080,0.883641
1090,0.856103
1100,0.831876
1110,0.780872
1120,0.837528
1130,0.861203
1140,0.870494
1150,0.841453
1160,0.814628
1170,0.865945
1180,0.816757
1190,0.828305
1200,0.800181
