10,0.012813
20,0.128250
30,0.373298
40,0.634242
50,0.846134
60,0.794358
70,1.307543
80,1.408833
90,1.473807
100,1.538721
110,1.543371
120,1.596625
130,1.587999
140,1.661653
150,1.647333
160,1.635283
170,1.612688
180,1.664562
190,1.693154
200,1.701890
210,1.570969
220,1.733504
230,1.730119
240,1.737032
250,1.755769
260,1.739391
270,1.737552
280,1.745237
290,1.651450
300,1.757188
310,1.771035
320,1.757445
330,1.793076
340,1.762255
350,1.812073
360,1.699006
370,1.806688
380,1.762701
390,1.809300
400,1.836817
410,1.839532
420,1.825185
430,1.831377
440,1.829970
450,1.771695
460,1.645161
470,1.579141
480,1.745949
490,1.667359
500,1.656281
510,1.848637
520,1.843094
530,1.831383
540,1.819462
550,1.515009
560,1.551327
570,1.753181
580,1.767722
590,1.606952
600,1.756751
610,1.767283
620,1.731134
630,1.759795
640,1.783768
650,1.824032
660,1.858935
670,1.800938
680,1.819248
690,1.850327
700,1.859913
710,1.850828
720,1.856059
730,1.345972
740,1.493971
750,1.750322
760,1.854593
770,1.846047
780,1.854594
790,1.838812
800,1.833483
810,1.798607
820,1.840362
830,1.830792
840,1.836405
850,1.654962
860,1.852260
870,1.818249
880,1.813468
890,1.811356
900,1.843166
910,1.803183
920,1.729375
930,1.656486
940,1.787013
950,1.751557
960,1.772318
970,1.757751
980,1.670141
990,1.747812
1000,1.734651
1010,1.738313
1020,1.724950
1030,1.670907
1040,1.705474
1050,1.730759
1060,1.732742
1070,1.666842
1080,1.540486
1090,1.693320
1100,1.707515
1110,1.655335
1120,1.502131
1130,1.564255
1140,1.494981
1150,1.375920
1160,1.603058
1170,1.655436
1180,1.632478
1190,1.654469
1200,1.634261
