10,0.013667
20,0.171000
30,0.548281
40,1.131351
50,1.784239
60,2.410000
70,3.016067
80,3.485773
90,3.417979
100,2.506250
110,3.831587
120,4.303684
130,4.056253
140,4.481552
150,4.296977
160,4.062541
170,3.991255
180,4.455432
190,4.337700
200,4.424063
210,4.128802
220,4.353496
230,3.986610
240,3.987483
250,4.372790
260,3.949794
270,3.461774
280,4.107915
290,3.264339
300,4.264833
310,4.090969
320,4.294400
330,4.282246
340,3.783619
350,3.893792
360,3.873115
370,4.179605
380,4.248699
390,4.293472
400,4.421825
410,3.800399
420,4.168743
430,4.301451
440,3.996930
450,4.219625
460,3.766996
470,3.182354
480,4.286538
490,4.231966
500,4.284227
510,4.262592
520,4.340925
530,4.427949
540,3.875993
550,4.389875
560,4.344062
570,4.292708
580,4.404054
590,4.419832
600,4.318138
610,4.345568
620,4.260559
630,4.318604
640,3.873123
650,4.238740
660,4.295210
670,4.116837
680,4.329371
690,4.095702
700,3.970339
710,3.743485
720,3.318019
730,4.005722
740,4.009321
750,4.231901
760,4.059734
770,3.763569
780,3.847210
790,3.866621
800,3.651691
810,3.909065
820,2.981831
830,2.992290
840,3.539925
850,3.857520
860,3.658834
870,3.277124
880,2.685945
890,3.647871
900,3.430844
910,3.356692
920,3.088210
930,3.517838
940,3.628451
950,2.896677
960,2.629876
970,3.361948
980,3.010381
990,3.246488
1000,2.969053
1010,3.643742
1020,3.509350
1030,2.954263
1040,3.391789
1050,2.371510
1060,1.448089
1070,3.146327
1080,3.388890
1090,3.177467
1100,2.885884
1110,1.799331
1120,2.192233
1130,2.733601
1140,2.814542
1150,3.177564
1160,2.292739
1170,2.592960
1180,2.766070
1190,2.723245
1200,2.770323
