10,0.015375
20,0.171000
30,0.531667
40,0.634242
50,0.812624
60,1.895867
70,2.284899
80,2.209935
90,2.647994
100,2.803602
110,1.794837
120,2.504989
130,1.617994
140,2.816579
150,2.668325
160,2.667164
170,2.114692
180,2.616061
190,2.059035
200,2.900273
210,2.837599
220,1.954262
230,2.079970
240,2.474989
250,2.969796
260,2.906341
270,2.693045
280,3.066265
290,2.465750
300,3.039091
310,2.861020
320,2.675433
330,2.897042
340,1.962824
350,2.722346
360,2.970537
370,2.874214
380,2.793990
390,2.820486
400,3.013274
410,3.010583
420,2.805493
430,2.947916
440,2.892472
450,3.190189
460,3.236812
470,3.126773
480,3.061838
490,3.170035
500,3.054522
510,3.111921
520,1.127426
530,2.252979
540,3.187004
550,3.145491
560,3.197868
570,3.141708
580,3.062963
590,3.041080
600,3.147182
610,3.202545
620,3.038583
630,2.962307
640,2.988491
650,2.916386
660,2.825856
670,2.994679
680,2.774774
690,2.956602
700,2.948212
710,2.987993
720,2.956066
730,3.175872
740,3.181443
750,2.926879
760,3.100632
770,3.076521
780,3.106521
790,2.351353
800,2.882589
810,2.003928
820,2.585067
830,3.061863
840,3.037985
850,3.055342
860,3.030373
870,3.030151
880,2.778472
890,2.983659
900,2.920643
910,2.960022
920,2.774920
930,2.743907
940,2.904604
950,2.860938
960,2.884863
970,2.916340
980,2.820935
990,2.814466
1000,2.482769
1010,2.652034
1020,2.702786
1030,2.685929
1040,2.743141
1050,2.736474
1060,2.687343
1070,2.561406
1080,2.536886
1090,2.624201
1100,2.645883
1110,2.378664
1120,2.590621
1130,2.582912
1140,2.373682
1150,1.850813
1160,1.856328
1170,2.260322
1180,2.189829
1190,1.778976
1200,2.008545
