10,0.013085
20,0.142500
30,0.501286
40,1.101579
50,1.746277
60,2.369833
70,3.056824
80,3.251154
90,4.264912
100,4.760072
110,5.123634
120,5.584292
130,5.848173
140,6.188810
150,6.396357
160,6.628878
170,6.737304
180,6.165239
190,7.105437
200,7.112852
210,6.990813
220,7.039234
230,6.520036
240,6.647728
250,7.036162
260,7.042489
270,6.769532
280,7.092041
290,7.060181
300,7.094014
310,7.196718
320,7.164392
330,7.252274
340,7.188565
350,4.060075
360,5.880853
370,7.145919
380,7.259708
390,7.311946
400,7.253722
410,7.345166
420,7.271937
430,7.542715
440,7.037296
450,7.511602
460,7.608314
470,7.635891
480,7.642517
490,7.267311
500,7.443930
510,7.249312
520,7.823099
530,7.750903
540,7.670309
550,7.382878
560,7.646857
570,7.670262
580,7.587103
590,6.250923
600,7.822676
610,6.901750
620,6.571956
630,7.190958
640,5.783697
650,5.816354
660,7.197222
670,4.960597
680,6.975947
690,7.606142
700,6.506439
710,7.335811
720,7.565749
730,7.809202
740,5.307702
750,5.805737
760,6.828648
770,7.196146
780,6.113299
790,6.607120
800,6.895005
810,6.451695
820,6.588961
830,6.289062
840,6.493997
850,6.346173
860,6.708587
870,7.436816
880,7.452917
890,6.953800
900,7.242063
910,7.091625
920,6.678366
930,6.923266
940,6.730500
950,6.013054
960,5.894397
970,4.114632
980,6.157558
990,4.806018
1000,5.828126
1010,5.403068
1020,4.596833
1030,4.332235
1040,3.540200
1050,5.279434
1060,5.063618
1070,4.288363
1080,2.724667
1090,3.365536
1100,4.687393
1110,4.648425
1120,4.530167
1130,4.526755
1140,4.438995
1150,4.345825
1160,4.127831
1170,3.132002
1180,4.009840
1190,4.064980
1200,4.029201
